year,region,farmer,farmer_gender,fertilizer_treatment,code,mission_number,date_surveyed,ose_count,temperature,percent_ground_cover,ose_damage_percent,yield_date_havested,rendement_en_kg_ha
2021,Thies,03.141,F,fertilized,03-141-01.,2,August 30th toseptember 4th,2,29,60,0,October 20th to 31th,750
2021,Thies,03.141,F,fertilized,03-141-01.,3,September 28th to october 5th,7,35,95,0,October 20th to 31th,750
2021,Thies,03.142,M,control,03-142-00,1,July 27th to august 3th,4,28,45,0,October 20th to 31th,300
2021,Thies,03.142,M,control,03-142-00,2,August 30th toseptember 4th,4,28,45,0,October 20th to 31th,300
2021,Thies,03.142,M,control,03-142-00,3,September 28th to october 5th,4,26,45,0,October 20th to 31th,300
2021,Thies,03.142,M,fertilized,03-142-01.,1,July 27th to august 3th,5,28,50,0,October 20th to 31th,800
2021,Thies,03.142,M,fertilized,03-142-01.,2,August 30th toseptember 4th,5,28,50,0,October 20th to 31th,800
2021,Thies,03.142,M,fertilized,03-142-01.,3,September 28th to october 5th,5,26,50,0,October 20th to 31th,800
2021,Thies,03.143,M,control,03-143-00,1,July 27th to august 3th,6,30,60,0,October 20th to 31th,270
2021,Thies,03.143,M,control,03-143-00,2,August 30th toseptember 4th,17,37,80,4,October 20th to 31th,270
2021,Thies,03.143,M,control,03-143-00,3,September 28th to october 5th,17,28,80,4,October 20th to 31th,270
2021,Thies,03.143,M,fertilized,03-143-01.,1,July 27th to august 3th,10,30,70,0,October 20th to 31th,880
2021,Thies,03.143,M,fertilized,03-143-01.,2,August 30th toseptember 4th,8,38,90,0,October 20th to 31th,880
2021,Thies,03.143,M,fertilized,03-143-01.,3,September 28th to october 5th,8,29,90,0,October 20th to 31th,880
2021,Thies,03.144,M,control,03-144-00,1,July 27th to august 3th,8,33,50,0,October 20th to 31th,160
2021,Thies,03.144,M,control,03-144-00,2,August 30th toseptember 4th,10,33,70,0,October 20th to 31th,160
2021,Thies,03.144,M,control,03-144-00,3,September 28th to october 5th,39,35,60,0,October 20th to 31th,160
2021,Thies,03.144,M,fertilized,03-144-01.,1,July 27th to august 3th,6,32,55,0,October 20th to 31th,640
2021,Thies,03.144,M,fertilized,03-144-01.,2,August 30th toseptember 4th,2,32,70,0,October 20th to 31th,640
2021,Thies,03.144,M,fertilized,03-144-01.,3,September 28th to october 5th,18,36,80,0,October 20th to 31th,640
2021,Thies,03.145,F,control,03-145-00,1,July 27th to august 3th,6,27,30,0,October 20th to 31th,360
2021,Thies,03.145,F,control,03-145-00,2,August 30th toseptember 4th,10,34,80,0,October 20th to 31th,360
2021,Thies,03.145,F,control,03-145-00,3,September 28th to october 5th,26,28,90,0,October 20th to 31th,360
2021,Thies,03.145,F,fertilized,03-145-01.,1,July 27th to august 3th,10,27,70,0,October 20th to 31th,960
2021,Thies,03.145,F,fertilized,03-145-01.,2,August 30th toseptember 4th,0,33,90,0,October 20th to 31th,960
2021,Thies,03.145,F,fertilized,03-145-01.,3,September 28th to october 5th,7,28,70,0,October 20th to 31th,960
2021,Thies,03.146,M,control,03-146-00,1,July 27th to august 3th,12,34,60,0,October 20th to 31th,220
2021,Thies,03.146,M,control,03-146-00,2,August 30th toseptember 4th,8,34,70,0,October 20th to 31th,220
2021,Thies,03.146,M,control,03-146-00,3,September 28th to october 5th,34,35,90,0,October 20th to 31th,220
2021,Thies,03.146,M,fertilized,03-146-01.,1,July 27th to august 3th,8,34,60,0,October 20th to 31th,1020
2021,Thies,03.146,M,fertilized,03-146-01.,2,August 30th toseptember 4th,0,34,80,0,October 20th to 31th,1020
2021,Thies,03.146,M,fertilized,03-146-01.,3,September 28th to october 5th,11,35,70,0,October 20th to 31th,1020
2021,Thies,03.147,F,control,03-147-00,1,July 27th to august 3th,8,35,40,0,October 20th to 31th,290
2021,Thies,03.147,F,control,03-147-00,2,August 30th toseptember 4th,14,33,60,0,October 20th to 31th,290
2021,Thies,03.147,F,control,03-147-00,3,September 28th to october 5th,34,36,70,0,October 20th to 31th,290
2021,Thies,03.147,F,fertilized,03-147-01.,1,July 27th to august 3th,7,36,55,0,October 20th to 31th,900
2021,Thies,03.147,F,fertilized,03-147-01.,2,August 30th toseptember 4th,3,34,60,0,October 20th to 31th,900
2021,Thies,03.147,F,fertilized,03-147-01.,3,September 28th to october 5th,15,36,55,0,October 20th to 31th,900
2021,Thies,03.148,F,control,03-148-00,1,July 27th to august 3th,4,32,50,0,October 20th to 31th,110
2021,Thies,03.148,F,control,03-148-00,2,August 30th toseptember 4th,8,32,70,0,October 20th to 31th,110
2021,Thies,03.148,F,control,03-148-00,3,September 28th to october 5th,31,30,80,0,October 20th to 31th,110
2021,Thies,03.148,F,fertilized,03-148-01.,1,July 27th to august 3th,8,32,60,0,October 20th to 31th,505
2021,Thies,03.148,F,fertilized,03-148-01.,2,August 30th toseptember 4th,2,32,60,0,October 20th to 31th,505
2021,Thies,03.148,F,fertilized,03-148-01.,3,September 28th to october 5th,9,33,60,0,October 20th to 31th,505
2021,Thies,03.149,M,control,03-149-00,1,July 27th to august 3th,4,26,45,0,October 20th to 31th,525
2021,Thies,03.149,M,control,03-149-00,2,August 30th toseptember 4th,5,31,65,0,October 20th to 31th,525
2021,Thies,03.149,M,control,03-149-00,3,September 28th to october 5th,29,34,90,0,October 20th to 31th,525
2021,Thies,03.149,M,fertilized,03-149-01.,1,July 27th to august 3th,5,26,50,0,October 20th to 31th,825
2021,Thies,03.149,M,fertilized,03-149-01.,2,August 30th toseptember 4th,0,31,60,0,October 20th to 31th,825
2021,Thies,03.149,M,fertilized,03-149-01.,3,September 28th to october 5th,10,34,70,0,October 20th to 31th,825
2021,Thies,03.150,F,control,03-150-00,1,July 27th to august 3th,10,35,60,0,October 20th to 31th,280
2021,Thies,03.150,F,control,03-150-00,2,August 30th toseptember 4th,9,34,70,0,October 20th to 31th,280
2021,Thies,03.150,F,control,03-150-00,3,September 28th to october 5th,22,31,65,0,October 20th to 31th,280
2021,Thies,03.150,F,fertilized,03-151-01.,1,July 27th to august 3th,8,32,50,0,October 20th to 31th,840
2021,Thies,03.150,F,fertilized,03-151-01.,2,August 30th toseptember 4th,5,34,60,0,October 20th to 31th,840
2021,Thies,03.150,F,fertilized,03-151-01.,3,September 28th to october 5th,8,32,60,0,October 20th to 31th,840
2021,Fatick,01.01,M,control,01-01-00.,1,August 13th to 18th,16,32,70,3,October 31th to november10th,324
2021,Fatick,01.01,M,control,01-01-00.,2,September 6th to 10th,4,31,90,0,October 31th to november10th,324
2021,Fatick,01.01,M,control,01-01-00.,3,October 4th to 9th,31,29,100,0,October 31th to november10th,324
2021,Fatick,01.01,M,fertilized,01-01-01.,1,August 13th to 18th,12,32,75,2,October 31th to november10th,720
2021,Fatick,01.01,M,fertilized,01-01-01.,2,September 6th to 10th,2,29,90,0,October 31th to november10th,720
2021,Fatick,01.01,M,fertilized,01-01-01.,3,October 4th to 9th,7,29,100,0,October 31th to november10th,720
2021,Fatick,01.02,M,control,01-02-00.,1,August 13th to 18th,16,31,40,5,October 31th to november10th,NA
2021,Fatick,01.02,M,control,01-02-00.,2,September 6th to 10th,32,32,60,5,October 31th to november10th,NA
2021,Fatick,01.02,M,control,01-02-00.,3,October 4th to 9th,24,34,80,0,October 31th to november10th,NA
2021,Fatick,01.02,M,fertilized,01-02-01.,1,August 13th to 18th,12,31,50,1,October 31th to november10th,60
2021,Fatick,01.02,M,fertilized,01-02-01.,2,September 6th to 10th,6,32,50,0,October 31th to november10th,60
2021,Fatick,01.02,M,fertilized,01-02-01.,3,October 4th to 9th,1,34,60,0,October 31th to november10th,60
2021,Fatick,01.03,M,control,01-03-00.,1,August 13th to 18th,42,32,80,6,October 31th to november10th,375
2021,Fatick,01.03,M,control,01-03-00.,2,September 6th to 10th,4,32,80,0,October 31th to november10th,375
2021,Fatick,01.03,M,control,01-03-00.,3,October 4th to 9th,19,33,80,0,October 31th to november10th,375
2021,Fatick,01.03,M,fertilized,01-03-01.,1,August 13th to 18th,18,32,75,8,October 31th to november10th,560
2021,Fatick,01.03,M,fertilized,01-03-01.,2,September 6th to 10th,0,32,100,0,October 31th to november10th,560
2021,Fatick,01.03,M,fertilized,01-03-01.,3,October 4th to 9th,5,32,100,0,October 31th to november10th,560
2021,Fatick,01.04,M,control,01-04-00.,1,August 13th to 18th,48,32,40,1,October 31th to november10th,400
2021,Fatick,01.04,M,control,01-04-00.,2,September 6th to 10th,12,31,60,0,October 31th to november10th,400
2021,Fatick,01.04,M,control,01-04-00.,3,October 4th to 9th,41,33,60,0.1,October 31th to november10th,400
2021,Fatick,01.04,M,fertilized,01-04-01.,1,August 13th to 18th,10,32,60,0,October 31th to november10th,570
2021,Fatick,01.04,M,fertilized,01-04-01.,2,September 6th to 10th,1,31,80,0,October 31th to november10th,570
2021,Fatick,01.04,M,fertilized,01-04-01.,3,October 4th to 9th,2,34,80,0,October 31th to november10th,570
2021,Fatick,01.05,M,control,01-05-00.,1,August 13th to 18th,14,30,30,0,October 31th to november10th,90
2021,Fatick,01.05,M,control,01-05-00.,2,September 6th to 10th,12,31,80,0,October 31th to november10th,90
2021,Fatick,01.05,M,control,01-05-00.,3,October 4th to 9th,27,34,80,0,October 31th to november10th,90
2021,Fatick,01.05,M,fertilized,01-05-01.,1,August 13th to 18th,12,30,30,0,October 31th to november10th,540
2021,Fatick,01.05,M,fertilized,01-05-01.,2,September 6th to 10th,3,32,100,0,October 31th to november10th,540
2021,Fatick,01.05,M,fertilized,01-05-01.,3,October 4th to 9th,8,34,100,0,October 31th to november10th,540
2021,Fatick,01.06,M,control,01-06-00.,1,August 13th to 18th,18,30,65,5,October 31th to november10th,700
2021,Fatick,01.06,M,control,01-06-00.,2,September 6th to 10th,7,35,100,0,October 31th to november10th,700
2021,Fatick,01.06,M,control,01-06-00.,3,October 4th to 9th,20,33,100,0,October 31th to november10th,700
2021,Fatick,01.06,M,fertilized,01-06-01.,1,August 13th to 18th,10,30,20,0,October 31th to november10th,1800
2021,Fatick,01.06,M,fertilized,01-06-01.,2,September 6th to 10th,0,35,100,0,October 31th to november10th,1800
2021,Fatick,01.06,M,fertilized,01-06-01.,3,October 4th to 9th,5,33,100,0,October 31th to november10th,1800
2021,Fatick,01.07,M,control,0-07-00.,1,August 13th to 18th,20,27,40,4,October 31th to november10th,900
2021,Fatick,01.07,M,control,0-07-00.,2,September 6th to 10th,10,34,100,4,October 31th to november10th,900
2021,Fatick,01.07,M,control,0-07-00.,3,October 4th to 9th,34,30,100,2,October 31th to november10th,900
2021,Fatick,01.07,M,fertilized,01-07-01.,1,August 13th to 18th,10,27,20,2,October 31th to november10th,1650
2021,Fatick,01.07,M,fertilized,01-07-01.,2,September 6th to 10th,0,34,100,0,October 31th to november10th,1650
2021,Fatick,01.07,M,fertilized,01-07-01.,3,October 4th to 9th,6,30,100,0,October 31th to november10th,1650
2021,Fatick,01.08,M,control,01-08-00.,1,August 13th to 18th,4,32,35,0,October 31th to november10th,900
2021,Fatick,01.08,M,control,01-08-00.,2,September 6th to 10th,10,31,70,0,October 31th to november10th,900
2021,Fatick,01.08,M,control,01-08-00.,3,October 4th to 9th,27,34,70,0,October 31th to november10th,900
2021,Fatick,01.08,M,fertilized,01-08-01.,1,August 13th to 18th,14,32,55,4,October 31th to november10th,NA
2021,Fatick,01.08,M,fertilized,01-08-01.,2,September 6th to 10th,2,29,80,0,October 31th to november10th,NA
2021,Fatick,01.08,M,fertilized,01-08-01.,3,October 4th to 9th,3,34,80,0,October 31th to november10th,NA
2021,Fatick,01.09,M,control,01-09-00.,1,August 13th to 18th,4,31,65,0,October 31th to november10th,100
2021,Fatick,01.09,M,control,01-09-00.,2,September 6th to 10th,7,27,60,0,October 31th to november10th,100
2021,Fatick,01.09,M,control,01-09-00.,3,October 4th to 9th,12,37,60,0,October 31th to november10th,100
2021,Fatick,01.09,M,fertilized,01-09-01.,1,August 13th to 18th,32,30,40,5,October 31th to november10th,700
2021,Fatick,01.09,M,fertilized,01-09-01.,2,September 6th to 10th,1,29,100,0,October 31th to november10th,700
2021,Fatick,01.09,M,fertilized,01-09-01.,3,October 4th to 9th,6,36,100,0,October 31th to november10th,700
2021,Fatick,01.10,M,control,01-10-00.,1,August 13th to 18th,26,33,20,5,October 31th to november10th,NA
2021,Fatick,01.10,M,control,01-10-00.,2,September 6th to 10th,10,32,60,2,October 31th to november10th,NA
2021,Fatick,01.10,M,control,01-10-00.,3,October 4th to 9th,32,36,90,5,October 31th to november10th,NA
2021,Fatick,01.10,M,fertilized,01-10-01.,1,August 13th to 18th,32,33,65,9,October 31th to november10th,990
2021,Fatick,01.10,M,fertilized,01-10-01.,2,September 6th to 10th,4,32,80,0,October 31th to november10th,990
2021,Fatick,01.10,M,fertilized,01-10-01.,3,October 4th to 9th,9,36,80,0,October 31th to november10th,990
2021,Fatick,01.11,M,control,01-11-00.,1,August 13th to 18th,14,32,60,3,October 31th to november10th,850
2021,Fatick,01.11,M,control,01-11-00.,2,September 6th to 10th,6,30,100,0,October 31th to november10th,850
2021,Fatick,01.11,M,control,01-11-00.,3,October 4th to 9th,10,30,100,0,October 31th to november10th,850
2021,Fatick,01.11,M,fertilized,01-11-01.,1,August 13th to 18th,26,32,80,8,October 31th to november10th,1350
2021,Fatick,01.11,M,fertilized,01-11-01.,2,September 6th to 10th,2,30,100,0,October 31th to november10th,1350
2021,Fatick,01.11,M,fertilized,01-11-01.,3,October 4th to 9th,4,30,100,0,October 31th to november10th,1350
2021,Fatick,01.12,M,control,01-12-00.,1,August 13th to 18th,26,33,50,5,October 31th to november10th,NA
2021,Fatick,01.12,M,control,01-12-00.,2,September 6th to 10th,18,31,80,5,October 31th to november10th,NA
2021,Fatick,01.12,M,control,01-12-00.,3,October 4th to 9th,29,33,80,8,October 31th to november10th,NA
2021,Fatick,01.12,M,fertilized,01-12-01.,1,August 13th to 18th,30,31,60,8,October 31th to november10th,NA
2021,Fatick,01.12,M,fertilized,01-12-01.,2,September 6th to 10th,6,32,70,0,October 31th to november10th,NA
2021,Fatick,01.12,M,fertilized,01-12-01.,3,October 4th to 9th,16,33,80,0,October 31th to november10th,NA
2021,Fatick,01.13,M,control,01-13-00.,1,August 13th to 18th,20,30,75,0,October 31th to november10th,1115
2021,Fatick,01.13,M,control,01-13-00.,2,September 6th to 10th,8,34,80,0,October 31th to november10th,1115
2021,Fatick,01.13,M,control,01-13-00.,3,October 4th to 9th,41,32,100,0.1,October 31th to november10th,1115
2021,Fatick,01.13,M,fertilized,01-13-01.,1,August 13th to 18th,20,29,40,0,October 31th to november10th,1345
2021,Fatick,01.13,M,fertilized,01-13-01.,2,September 6th to 10th,4,34,60,0,October 31th to november10th,1345
2021,Fatick,01.13,M,fertilized,01-13-01.,3,October 4th to 9th,5,32,100,0,October 31th to november10th,1345
2021,Fatick,01.14,M,control,01-14-00.,1,August 13th to 18th,4,27,60,0,October 31th to november10th,640
2021,Fatick,01.14,M,control,01-14-00.,2,September 6th to 10th,14,33,90,0,October 31th to november10th,640
2021,Fatick,01.14,M,control,01-14-00.,3,October 4th to 9th,18,36,100,2,October 31th to november10th,640
2021,Fatick,01.14,M,fertilized,01-14-01.,1,August 13th to 18th,26,27,70,5,October 31th to november10th,1600
2021,Fatick,01.14,M,fertilized,01-14-01.,2,September 6th to 10th,2,33,90,0,October 31th to november10th,1600
2021,Fatick,01.14,M,fertilized,01-14-01.,3,October 4th to 9th,1,35,100,0,October 31th to november10th,1600
2021,Fatick,01.15,M,control,01-15-00.,1,August 13th to 18th,21,28,50,7,October 31th to november10th,NA
2021,Fatick,01.15,M,control,01-15-00.,2,September 6th to 10th,21,28,50,7,October 31th to november10th,NA
2021,Fatick,01.15,M,control,01-15-00.,3,October 4th to 9th,28,30,80,0,October 31th to november10th,NA
2021,Fatick,01.15,M,fertilized,01-15-01.,1,August 13th to 18th,13,27,70,0,October 31th to november10th,NA
2021,Fatick,01.15,M,fertilized,01-15-01.,2,September 6th to 10th,13,27,70,0,October 31th to november10th,NA
2021,Fatick,01.15,M,fertilized,01-15-01.,3,October 4th to 9th,2,30,70,0,October 31th to november10th,NA
2021,Fatick,01.16,M,control,01-16-00.,1,August 13th to 18th,8,29,50,0,October 31th to november10th,NA
2021,Fatick,01.16,M,control,01-16-00.,2,September 6th to 10th,9,34,60,0,October 31th to november10th,NA
2021,Fatick,01.16,M,control,01-16-00.,3,October 4th to 9th,21,36,100,0,October 31th to november10th,NA
2021,Fatick,01.16,M,fertilized,01-16-01.,1,August 13th to 18th,8,29,80,0,October 31th to november10th,560
2021,Fatick,01.16,M,fertilized,01-16-01.,2,September 6th to 10th,3,34,70,0,October 31th to november10th,560
2021,Fatick,01.16,M,fertilized,01-16-01.,3,October 4th to 9th,2,36,80,0,October 31th to november10th,560
2021,Fatick,01.17,M,control,01-17-00.,1,August 13th to 18th,14,29,80,0,October 31th to november10th,NA
2021,Fatick,01.17,M,control,01-17-00.,2,September 6th to 10th,19,34,90,0,October 31th to november10th,NA
2021,Fatick,01.17,M,control,01-17-00.,3,October 4th to 9th,18,36,NA,0,October 31th to november10th,NA
2021,Fatick,01.17,M,fertilized,01-17-01.,1,August 13th to 18th,22,33,60,4,October 31th to november10th,480
2021,Fatick,01.17,M,fertilized,01-17-01.,2,September 6th to 10th,9,34,80,0,October 31th to november10th,480
2021,Fatick,01.17,M,fertilized,01-17-01.,3,October 4th to 9th,0,36,80,0,October 31th to november10th,480
2021,Fatick,01.18,M,control,01-18-00.,1,August 13th to 18th,12,32,50,0,October 31th to november10th,NA
2021,Fatick,01.18,M,control,01-18-00.,2,September 6th to 10th,31,32,70,0,October 31th to november10th,NA
2021,Fatick,01.18,M,control,01-18-00.,3,October 4th to 9th,33,33,NA,0,October 31th to november10th,NA
2021,Fatick,01.18,M,fertilized,01-18-01.,1,August 13th to 18th,44,27,40,15,October 31th to november10th,650
2021,Fatick,01.18,M,fertilized,01-18-01.,2,September 6th to 10th,12,34,80,0,October 31th to november10th,650
2021,Fatick,01.18,M,fertilized,01-18-01.,3,October 4th to 9th,10,35,100,0,October 31th to november10th,650
2021,Fatick,01.19,M,control,01-19-00.,1,August 13th to 18th,12,30,70,0,October 31th to november10th,140
2021,Fatick,01.19,M,control,01-19-00.,2,September 6th to 10th,12,33,70,0,October 31th to november10th,140
2021,Fatick,01.19,M,control,01-19-00.,3,October 4th to 9th,32,30,70,0,October 31th to november10th,140
2021,Fatick,01.19,M,fertilized,01-19-01.,1,August 13th to 18th,7,28,80,0,October 31th to november10th,420
2021,Fatick,01.19,M,fertilized,01-19-01.,2,September 6th to 10th,7,34,80,0,October 31th to november10th,420
2021,Fatick,01.19,M,fertilized,01-19-01.,3,October 4th to 9th,2,32,80,0,October 31th to november10th,420
2021,Fatick,01.20,M,control,01-20-00.,1,August 13th to 18th,16,31,60,0,October 31th to november10th,NA
2021,Fatick,01.20,M,control,01-20-00.,2,September 6th to 10th,16,30,60,0,October 31th to november10th,NA
2021,Fatick,01.20,M,control,01-20-00.,3,October 4th to 9th,37,33,90,6,October 31th to november10th,NA
2021,Fatick,01.20,M,fertilized,01-20-01.,1,August 13th to 18th,14,32,80,0,October 31th to november10th,360
2021,Fatick,01.20,M,fertilized,01-20-01.,2,September 6th to 10th,14,30,80,0,October 31th to november10th,360
2021,Fatick,01.20,M,fertilized,01-20-01.,3,October 4th to 9th,10,31,80,0,October 31th to november10th,360
2021,Fatick,01.21,M,control,01-21-00.,1,August 13th to 18th,14,28,65,5,October 31th to november10th,145
2021,Fatick,01.21,M,control,01-21-00.,2,September 6th to 10th,14,29,65,0,October 31th to november10th,145
2021,Fatick,01.21,M,control,01-21-00.,3,October 4th to 9th,14,32,100,0,October 31th to november10th,145
2021,Fatick,01.21,M,fertilized,01-21-01.,1,August 13th to 18th,48,33,50,5,October 31th to november10th,718
2021,Fatick,01.21,M,fertilized,01-21-01.,2,September 6th to 10th,48,28,50,5,October 31th to november10th,718
2021,Fatick,01.21,M,fertilized,01-21-01.,3,October 4th to 9th,1,32,100,0,October 31th to november10th,718
2021,Fatick,01.22,M,control,01-22-00.,1,August 13th to 18th,8,32,60,0,October 31th to november10th,700
2021,Fatick,01.22,M,control,01-22-00.,2,September 6th to 10th,8,30,60,0,October 31th to november10th,700
2021,Fatick,01.22,M,control,01-22-00.,3,October 4th to 9th,22,30,100,0,October 31th to november10th,700
2021,Fatick,01.22,M,fertilized,01-22-01.,1,August 13th to 18th,12,32,90,1,October 31th to november10th,1600
2021,Fatick,01.22,M,fertilized,01-22-01.,2,September 6th to 10th,12,30,90,0,October 31th to november10th,1600
2021,Fatick,01.22,M,fertilized,01-22-01.,3,October 4th to 9th,3,30,100,0,October 31th to november10th,1600
2021,Fatick,01.23,M,control,01-23-00.,1,August 13th to 18th,17,31,70,1,October 31th to november10th,368
2021,Fatick,01.23,M,control,01-23-00.,2,September 6th to 10th,17,32,70,0,October 31th to november10th,368
2021,Fatick,01.23,M,control,01-23-00.,3,October 4th to 9th,14,30,100,0,October 31th to november10th,368
2021,Fatick,01.23,M,fertilized,01-23-01.,1,August 13th to 18th,12,31,50,0,October 31th to november10th,982
2021,Fatick,01.23,M,fertilized,01-23-01.,2,September 6th to 10th,12,31,50,0,October 31th to november10th,982
2021,Fatick,01.23,M,fertilized,01-23-01.,3,October 4th to 9th,4,31,100,0,October 31th to november10th,982
2021,Fatick,01.24,M,control,01-24-00.,1,August 13th to 18th,36,28,95,1,October 31th to november10th,1200
2021,Fatick,01.24,M,control,01-24-00.,2,September 6th to 10th,18,34,95,0,October 31th to november10th,1200
2021,Fatick,01.24,M,control,01-24-00.,3,October 4th to 9th,37,24,90,5,October 31th to november10th,1200
2021,Fatick,01.24,M,fertilized,01-24-01.,1,August 13th to 18th,28,31,50,2,October 31th to november10th,1575
2021,Fatick,01.24,M,fertilized,01-24-01.,2,September 6th to 10th,7,34,85,0,October 31th to november10th,1575
2021,Fatick,01.24,M,fertilized,01-24-01.,3,October 4th to 9th,15,24,90,0,October 31th to november10th,1575
2021,Fatick,01.25,M,control,01-25-00.,1,August 13th to 18th,48,28,60,5,October 31th to november10th,300
2021,Fatick,01.25,M,control,01-25-00.,2,September 6th to 10th,19,31,80,0,October 31th to november10th,300
2021,Fatick,01.25,M,control,01-25-00.,3,October 4th to 9th,31,28,85,5,October 31th to november10th,300
2021,Fatick,01.25,M,fertilized,01-25-01.,1,August 13th to 18th,12,30,30,0,October 31th to november10th,350
2021,Fatick,01.25,M,fertilized,01-25-01.,2,September 6th to 10th,5,32,85,0,October 31th to november10th,350
2021,Fatick,01.25,M,fertilized,01-25-01.,3,October 4th to 9th,3,28,95,0,October 31th to november10th,350
2021,Fatick,01.26,M,control,01-01-00.,1,August 13th to 18th,28,27,75,0,October 31th to november10th,950
2021,Fatick,01.26,M,control,01-01-00.,2,September 6th to 10th,26,34,90,0,October 31th to november10th,950
2021,Fatick,01.26,M,control,01-01-00.,3,October 4th to 9th,30,29,80,2,October 31th to november10th,950
2021,Fatick,01.26,M,fertilized,01-01-01.,1,August 13th to 18th,24,28,65,0,October 31th to november10th,1235
2021,Fatick,01.26,M,fertilized,01-01-01.,2,September 6th to 10th,13,33,80,0,October 31th to november10th,1235
2021,Fatick,01.26,M,fertilized,01-01-01.,3,October 4th to 9th,8,29,85,0,October 31th to november10th,1235
2021,Fatick,01.27,M,control,01-27-00.,1,August 13th to 18th,NA,NA,NA,NA,October 31th to november10th,NA
2021,Fatick,01.27,M,control,01-27-00.,2,September 6th to 10th,20,30,85,2,October 31th to november10th,NA
2021,Fatick,01.27,M,control,01-27-00.,3,October 4th to 9th,42,32,95,1,October 31th to november10th,NA
2021,Fatick,01.27,M,fertilized,01-27-01.,1,August 13th to 18th,4,26,60,0,October 31th to november10th,650
2021,Fatick,01.27,M,fertilized,01-27-01.,2,September 6th to 10th,8,30,90,0,October 31th to november10th,650
2021,Fatick,01.27,M,fertilized,01-27-01.,3,October 4th to 9th,12,32,85,0,October 31th to november10th,650
2021,Fatick,01.28,M,control,01-28-00.,1,August 13th to 18th,8,31,60,0,October 31th to november10th,400
2021,Fatick,01.28,M,control,01-28-00.,2,September 6th to 10th,15,33,80,0,October 31th to november10th,400
2021,Fatick,01.28,M,control,01-28-00.,3,October 4th to 9th,29,34,80,0,October 31th to november10th,400
2021,Fatick,01.28,M,fertilized,01-28-01.,1,August 13th to 18th,14,31,70,0,October 31th to november10th,960
2021,Fatick,01.28,M,fertilized,01-28-01.,2,September 6th to 10th,2,33,95,0,October 31th to november10th,960
2021,Fatick,01.28,M,fertilized,01-28-01.,3,October 4th to 9th,3,34,90,0,October 31th to november10th,960
2021,Fatick,01.29,M,control,01-29-00.,1,August 13th to 18th,22,31,15,2,October 31th to november10th,200
2021,Fatick,01.29,M,control,01-29-00.,2,September 6th to 10th,15,31,90,2,October 31th to november10th,200
2021,Fatick,01.29,M,control,01-29-00.,3,October 4th to 9th,31,35,80,2,October 31th to november10th,200
2021,Fatick,01.29,M,fertilized,01-29-01.,1,August 13th to 18th,28,30,20,1,October 31th to november10th,300
2021,Fatick,01.29,M,fertilized,01-29-01.,2,September 6th to 10th,9,32,80,0,October 31th to november10th,300
2021,Fatick,01.29,M,fertilized,01-29-01.,3,October 4th to 9th,5,35,85,0,October 31th to november10th,300
2021,Fatick,01.30,M,control,01-30-00.,1,August 13th to 18th,12,31,40,0,October 31th to november10th,NA
2021,Fatick,01.30,M,control,01-30-00.,2,September 6th to 10th,23,35,95,0,October 31th to november10th,NA
2021,Fatick,01.30,M,control,01-30-00.,3,October 4th to 9th,29,33,95,0,October 31th to november10th,NA
2021,Fatick,01.30,M,fertilized,01-30-01.,1,August 13th to 18th,26,30,35,4,October 31th to november10th,NA
2021,Fatick,01.30,M,fertilized,01-30-01.,2,September 6th to 10th,10,34,90,0,October 31th to november10th,NA
2021,Fatick,01.30,M,fertilized,01-30-01.,3,October 4th to 9th,7,32,85,0,October 31th to november10th,NA
2021,Fatick,01.31,M,control,01-31-00.,1,August 13th to 18th,8,27,55,0,October 31th to november10th,440
2021,Fatick,01.31,M,control,01-31-00.,2,September 6th to 10th,18,30,80,0,October 31th to november10th,440
2021,Fatick,01.31,M,control,01-31-00.,3,October 4th to 9th,27,38,90,0,October 31th to november10th,440
2021,Fatick,01.31,M,fertilized,01-31-01.,1,August 13th to 18th,12,27,75,0,October 31th to november10th,880
2021,Fatick,01.31,M,fertilized,01-31-01.,2,September 6th to 10th,1,30,85,0,October 31th to november10th,880
2021,Fatick,01.31,M,fertilized,01-31-01.,3,October 4th to 9th,4,38,95,0,October 31th to november10th,880
2021,Fatick,01.32,M,control,01-32-00.,1,August 13th to 18th,8,26,90,0,October 31th to november10th,750
2021,Fatick,01.32,M,control,01-32-00.,2,September 6th to 10th,26,36,80,0,October 31th to november10th,750
2021,Fatick,01.32,M,control,01-32-00.,3,October 4th to 9th,23,35,85,0,October 31th to november10th,750
2021,Fatick,01.32,M,fertilized,01-32-01.,1,August 13th to 18th,8,27,95,0,October 31th to november10th,1800
2021,Fatick,01.32,M,fertilized,01-32-01.,2,September 6th to 10th,6,36,90,0,October 31th to november10th,1800
2021,Fatick,01.32,M,fertilized,01-32-01.,3,October 4th to 9th,0,35,80,0,October 31th to november10th,1800
2021,Fatick,01.33,M,control,01-33-00.,1,August 13th to 18th,16,28,97,5,October 31th to november10th,1000
2021,Fatick,01.33,M,control,01-33-00.,2,September 6th to 10th,28,35.1,95,5,October 31th to november10th,1000
2021,Fatick,01.33,M,control,01-33-00.,3,October 4th to 9th,46,35.2,90,5,October 31th to november10th,1000
2021,Fatick,01.33,M,fertilized,01-03-01.,1,August 13th to 18th,18,28,95,0,October 31th to november10th,1550
2021,Fatick,01.33,M,fertilized,01-03-01.,2,September 6th to 10th,2,37,85,0,October 31th to november10th,1550
